id,loan_amnt,int_rate,issue_d,purpose,addr_state
31115,25000,15.33%,4/1/10,debt_consolidation,NY
31116,3500,7.14%,4/1/10,home_improvement,NY
31117,8000,7.51%,4/1/10,debt_consolidation,MN
31118,6500,15.33%,4/1/10,home_improvement,KY
31119,5200,9.88%,4/1/10,credit_card,MA
31120,12950,17.56%,4/1/10,debt_consolidation,MA
31121,4800,11.36%,4/1/10,debt_consolidation,OK
31122,20000,11.36%,4/1/10,debt_consolidation,CT
31123,10000,10.99%,4/1/10,major_purchase,MO
31124,15000,7.88%,4/1/10,debt_consolidation,NV
31125,15000,10.99%,4/1/10,credit_card,IL
31126,9500,15.33%,4/1/10,debt_consolidation,NY
31127,7200,14.96%,4/1/10,debt_consolidation,TX
31128,3000,10.62%,4/1/10,other,CA
31129,15000,10.25%,4/1/10,credit_card,KY
31130,7500,10.62%,4/1/10,car,VA
31131,6000,7.14%,4/1/10,credit_card,FL
31132,10000,10.99%,4/1/10,debt_consolidation,CA
31133,5500,12.73%,4/1/10,major_purchase,MA
31134,20000,11.36%,4/1/10,debt_consolidation,CA
31135,7000,7.88%,4/1/10,major_purchase,NJ
31136,10000,7.51%,4/1/10,moving,GA
31137,20000,16.07%,4/1/10,home_improvement,NJ
31138,18000,13.85%,4/1/10,credit_card,AZ
31139,16000,9.88%,4/1/10,debt_consolidation,CO
31140,9800,10.25%,4/1/10,other,CA
31141,5000,9.88%,4/1/10,other,NY
31142,3400,9.88%,4/1/10,major_purchase,GA
31143,9000,7.51%,4/1/10,major_purchase,CT
31144,8000,11.36%,4/1/10,debt_consolidation,NY
31145,13500,10.62%,4/1/10,debt_consolidation,CA
31146,4000,7.14%,4/1/10,home_improvement,CA
31147,12250,14.59%,4/1/10,debt_consolidation,MA
31148,8100,13.11%,4/1/10,debt_consolidation,MA
31149,4000,11.36%,4/1/10,major_purchase,CA
31150,3000,10.62%,4/1/10,other,MN
31151,4000,7.88%,4/1/10,other,NM
31152,24000,11.36%,4/1/10,debt_consolidation,VA
31153,5000,13.85%,4/1/10,debt_consolidation,CO
31154,2000,6.39%,4/1/10,home_improvement,PA
31155,4800,7.51%,4/1/10,other,CA
31156,5000,15.70%,4/1/10,major_purchase,CT
31157,10000,7.14%,4/1/10,home_improvement,WI
31158,2800,7.88%,4/1/10,major_purchase,WI
31159,15000,12.73%,4/1/10,other,PA
31160,6250,16.07%,4/1/10,debt_consolidation,WI
31161,10000,10.99%,4/1/10,other,VA
31162,3000,7.14%,4/1/10,credit_card,PA
31163,11000,9.88%,4/1/10,wedding,NY
31164,20000,10.25%,4/1/10,debt_consolidation,TX
31165,7000,10.62%,4/1/10,moving,FL
31166,10000,15.33%,4/1/10,educational,WA
31167,15000,16.07%,4/1/10,debt_consolidation,MA
31168,7000,16.07%,4/1/10,debt_consolidation,NY
31169,6000,14.96%,4/1/10,debt_consolidation,NY
31170,25000,10.99%,4/1/10,debt_consolidation,MI
31171,2200,13.48%,4/1/10,debt_consolidation,CA
31172,9000,17.93%,4/1/10,home_improvement,WA
31173,6000,10.25%,4/1/10,other,CA
31174,2400,13.11%,4/1/10,other,FL
31175,5000,7.88%,4/1/10,wedding,WA
31176,10000,7.51%,4/1/10,debt_consolidation,MI
31177,1600,10.25%,4/1/10,debt_consolidation,VA
31178,6000,11.36%,4/1/10,major_purchase,NY
31179,12000,13.11%,4/1/10,credit_card,CA
31180,2500,7.88%,4/1/10,other,NM
31181,9600,12.73%,4/1/10,debt_consolidation,NY
31182,1100,6.76%,4/1/10,medical,CA
31183,8000,13.85%,4/1/10,major_purchase,FL
31184,3600,7.14%,4/1/10,debt_consolidation,AR
31185,16000,10.62%,4/1/10,credit_card,AR
31186,20000,10.99%,4/1/10,debt_consolidation,NY
31187,12500,14.96%,4/1/10,moving,KY
31188,3000,10.25%,3/1/10,other,NY
31189,10000,13.48%,4/1/10,debt_consolidation,PA
31190,18000,17.93%,4/1/10,other,DC
31191,5000,10.25%,4/1/10,other,SD
31192,2000,14.22%,4/1/10,debt_consolidation,FL
31193,2000,11.36%,4/1/10,moving,OH
31194,8000,10.25%,4/1/10,home_improvement,CA
31195,4800,7.14%,4/1/10,small_business,IL
31196,5000,7.14%,4/1/10,other,WV
31197,4000,15.33%,4/1/10,house,NV
31198,2000,7.51%,4/1/10,wedding,CO
31199,10750,7.51%,4/1/10,other,NJ
31200,25000,10.62%,4/1/10,renewable_energy,IL
31201,4000,13.48%,4/1/10,debt_consolidation,NJ
31202,3500,13.11%,4/1/10,debt_consolidation,OH
31203,3000,14.96%,4/1/10,small_business,FL
31204,5000,10.62%,4/1/10,credit_card,FL
31205,6500,9.88%,4/1/10,credit_card,VA
31206,6000,6.00%,3/1/10,major_purchase,RI
31207,6250,10.62%,4/1/10,debt_consolidation,PA
31208,2850,13.48%,3/1/10,debt_consolidation,MO
31209,1500,10.99%,3/1/10,vacation,NY
31210,10000,12.73%,4/1/10,wedding,MA
31211,25000,14.59%,4/1/10,debt_consolidation,WA
31212,20000,13.85%,4/1/10,credit_card,CA
31213,9500,9.88%,4/1/10,car,TX
31214,3600,6.39%,3/1/10,credit_card,AL
31215,2800,14.22%,4/1/10,major_purchase,AR
31216,7000,11.36%,4/1/10,credit_card,NJ
31217,2500,11.36%,3/1/10,other,NM
31218,18300,10.62%,4/1/10,home_improvement,GA
31219,24000,13.85%,4/1/10,other,IL
31220,24250,17.56%,4/1/10,debt_consolidation,NY
31221,6500,10.62%,4/1/10,other,NJ
31222,5500,13.11%,4/1/10,other,WV
31223,7000,10.62%,4/1/10,credit_card,UT
31224,10000,13.48%,4/1/10,home_improvement,GA
31225,7000,14.22%,3/1/10,debt_consolidation,NJ
31226,12500,7.88%,4/1/10,other,NY
31227,24250,14.59%,4/1/10,debt_consolidation,CA
31228,12000,7.88%,4/1/10,home_improvement,MA
31229,14000,10.25%,4/1/10,debt_consolidation,VA
31230,8500,15.70%,4/1/10,other,IL
31231,10000,14.59%,4/1/10,debt_consolidation,DC
31232,3000,10.99%,3/1/10,other,CA
31233,14000,14.96%,4/1/10,debt_consolidation,AZ
31234,11000,12.73%,4/1/10,debt_consolidation,IL
31235,25000,14.59%,4/1/10,debt_consolidation,IL
31236,15000,11.36%,4/1/10,credit_card,OH
31237,10000,10.99%,4/1/10,debt_consolidation,CA
31238,10000,9.88%,4/1/10,debt_consolidation,KY
31239,6000,7.14%,3/1/10,house,CA
31240,25000,10.62%,4/1/10,small_business,MI
31241,6250,10.62%,4/1/10,small_business,FL
31242,12000,13.48%,4/1/10,small_business,CA
31243,15000,7.88%,4/1/10,debt_consolidation,NY
31244,5175,10.99%,4/1/10,major_purchase,OH
31245,16000,12.73%,4/1/10,debt_consolidation,FL
31246,10000,7.88%,4/1/10,other,IL
31247,5000,11.36%,4/1/10,small_business,WV
31248,14300,7.51%,4/1/10,debt_consolidation,CA
31249,10000,15.33%,3/1/10,debt_consolidation,CA
31250,10000,10.99%,4/1/10,debt_consolidation,DC
31251,10000,10.25%,4/1/10,home_improvement,NY
31252,1500,11.36%,4/1/10,credit_card,OR
31253,6800,7.14%,3/1/10,debt_consolidation,MI
31254,10000,10.25%,3/1/10,debt_consolidation,AZ
31255,25000,10.99%,4/1/10,major_purchase,TX
31256,16500,10.62%,4/1/10,debt_consolidation,NY
31257,6000,15.33%,3/1/10,debt_consolidation,NJ
31258,4000,7.88%,4/1/10,debt_consolidation,OH
31259,25000,15.70%,4/1/10,debt_consolidation,CA
31260,20000,14.59%,4/1/10,debt_consolidation,MD
31261,10000,10.62%,4/1/10,credit_card,FL
31262,24000,10.99%,4/1/10,debt_consolidation,CA
31263,14500,12.73%,4/1/10,credit_card,CA
31264,3000,17.56%,3/1/10,educational,CA
31265,6000,10.25%,4/1/10,small_business,NY
31266,3000,10.99%,3/1/10,other,NY
31267,2500,15.70%,3/1/10,home_improvement,CA
31268,6000,10.62%,3/1/10,home_improvement,TX
31269,5000,7.14%,3/1/10,other,NY
31270,5000,10.62%,3/1/10,debt_consolidation,OH
31271,2400,10.25%,3/1/10,debt_consolidation,MA
31272,12000,7.51%,4/1/10,other,CA
31273,14000,12.73%,4/1/10,debt_consolidation,FL
31274,18000,9.88%,4/1/10,credit_card,CA
31275,15000,13.11%,4/1/10,credit_card,FL
31276,1000,14.96%,3/1/10,educational,MI
31277,3000,15.70%,3/1/10,major_purchase,FL
31278,9200,9.88%,4/1/10,credit_card,AZ
31279,8000,11.36%,4/1/10,other,WY
31280,25000,15.70%,3/1/10,debt_consolidation,NH
31281,25000,12.73%,4/1/10,major_purchase,CO
31282,8500,14.96%,3/1/10,small_business,SC
31283,3000,7.14%,3/1/10,other,NJ
31284,12000,9.88%,4/1/10,debt_consolidation,MD
31285,6000,11.36%,3/1/10,wedding,WA
31286,10000,9.88%,4/1/10,small_business,MN
31287,8500,7.51%,3/1/10,debt_consolidation,PA
31288,9000,7.88%,3/1/10,credit_card,CO
31289,24000,10.25%,4/1/10,small_business,UT
31290,3000,7.51%,3/1/10,credit_card,CA
31291,3000,14.59%,3/1/10,debt_consolidation,OH
31292,12000,14.22%,4/1/10,educational,NJ
31293,16000,13.85%,3/1/10,debt_consolidation,IL
31294,3000,6.76%,3/1/10,home_improvement,PA
31295,10000,10.99%,4/1/10,debt_consolidation,MA
31296,25000,10.99%,4/1/10,debt_consolidation,PA
31297,7000,7.88%,3/1/10,debt_consolidation,OH
31298,10000,14.96%,3/1/10,debt_consolidation,TX
31299,10000,11.36%,3/1/10,debt_consolidation,TX
31300,20000,11.36%,4/1/10,other,NY
31301,10000,14.22%,3/1/10,debt_consolidation,HI
31302,3500,13.48%,3/1/10,other,AZ
31303,13000,10.99%,4/1/10,wedding,CA
31304,6000,10.99%,3/1/10,other,PA
31305,9250,13.11%,3/1/10,debt_consolidation,CO
31306,10000,7.88%,4/1/10,debt_consolidation,CA
31307,2000,14.96%,3/1/10,other,CA
31308,2100,13.11%,3/1/10,debt_consolidation,CA
31309,18000,13.85%,3/1/10,debt_consolidation,NJ
31310,9000,7.88%,4/1/10,major_purchase,GA
31311,5000,14.96%,3/1/10,other,GA
31312,10000,7.88%,3/1/10,major_purchase,WI
31313,10000,7.14%,3/1/10,other,NY
31314,12000,10.62%,3/1/10,credit_card,VA
31315,9950,14.96%,3/1/10,debt_consolidation,PA
31316,6000,9.88%,3/1/10,debt_consolidation,CA
31317,5000,13.11%,3/1/10,other,VA
31318,6000,7.14%,3/1/10,major_purchase,IL
31319,7000,7.14%,3/1/10,other,CA
31320,7200,6.76%,3/1/10,credit_card,MA
31321,2000,14.96%,3/1/10,other,MI
31322,4000,10.62%,3/1/10,major_purchase,NJ
31323,16000,10.62%,4/1/10,credit_card,CA
31324,7500,9.88%,3/1/10,home_improvement,FL
31325,23500,11.36%,4/1/10,debt_consolidation,NY
31326,5500,7.88%,3/1/10,credit_card,CA
31327,8000,7.51%,3/1/10,debt_consolidation,AR
31328,2400,10.99%,3/1/10,other,TX
31329,20000,13.11%,4/1/10,debt_consolidation,NY
31330,16000,13.11%,4/1/10,debt_consolidation,CA
31331,7200,13.48%,3/1/10,credit_card,NY
31332,2000,13.11%,3/1/10,other,DC
31333,10000,10.25%,3/1/10,debt_consolidation,MD
31334,15000,10.62%,4/1/10,debt_consolidation,CO
31335,4000,13.85%,3/1/10,other,CA
31336,14750,9.88%,4/1/10,major_purchase,TX
31337,3000,11.36%,3/1/10,debt_consolidation,CA
31338,25000,10.99%,4/1/10,debt_consolidation,NV
31339,9600,10.25%,4/1/10,house,OH
31340,12000,10.99%,4/1/10,debt_consolidation,CA
31341,1500,7.51%,3/1/10,other,WA
31342,8000,10.99%,4/1/10,small_business,IL
31343,3200,13.48%,3/1/10,debt_consolidation,AL
31344,25000,17.19%,3/1/10,debt_consolidation,CT
31345,15000,10.25%,4/1/10,other,NY
31346,5000,14.96%,3/1/10,other,CA
31347,3250,10.99%,3/1/10,debt_consolidation,TX
31348,7000,6.76%,3/1/10,major_purchase,MI
31349,4200,16.82%,4/1/10,other,UT
31350,9500,15.33%,3/1/10,debt_consolidation,VA
31351,6000,14.22%,3/1/10,debt_consolidation,NY
31352,8500,9.88%,3/1/10,debt_consolidation,FL
31353,10000,14.96%,4/1/10,debt_consolidation,DE
31354,2500,13.48%,3/1/10,debt_consolidation,MA
31355,6500,6.76%,3/1/10,debt_consolidation,MA
31356,25000,11.36%,4/1/10,home_improvement,AZ
31357,15200,10.25%,4/1/10,debt_consolidation,CA
31358,10000,15.33%,3/1/10,credit_card,NY
31359,20000,10.99%,4/1/10,debt_consolidation,WA
31360,22000,9.88%,4/1/10,debt_consolidation,TX
31361,10750,7.88%,3/1/10,credit_card,OK
31362,6000,7.88%,3/1/10,home_improvement,TX
31363,20000,11.36%,4/1/10,debt_consolidation,PA
31364,4750,7.14%,3/1/10,home_improvement,CA
31365,12000,12.73%,3/1/10,debt_consolidation,TX
31366,5500,7.88%,3/1/10,debt_consolidation,VA
31367,5000,7.14%,3/1/10,credit_card,NJ
31368,24250,10.62%,4/1/10,major_purchase,AL
31369,10000,7.14%,3/1/10,debt_consolidation,CO
31370,9000,14.59%,3/1/10,debt_consolidation,MD
31371,7000,7.88%,3/1/10,debt_consolidation,NJ
31372,10000,10.62%,3/1/10,other,OR
31373,12000,10.99%,3/1/10,debt_consolidation,PA
31374,25000,14.59%,4/1/10,credit_card,CA
31375,5750,11.36%,3/1/10,debt_consolidation,CA
31376,6000,10.62%,3/1/10,other,MI
31377,6500,11.36%,3/1/10,other,TX
31378,15000,10.25%,4/1/10,other,TX
31379,5000,10.62%,3/1/10,other,FL
31380,4000,10.62%,3/1/10,car,CT
31381,10000,12.73%,3/1/10,major_purchase,VT
31382,2000,9.88%,3/1/10,other,CA
31383,10800,7.88%,3/1/10,debt_consolidation,GA
31384,14400,10.62%,3/1/10,credit_card,KY
31385,16500,7.88%,3/1/10,credit_card,CA
31386,14700,7.88%,3/1/10,debt_consolidation,TX
31387,3000,6.39%,3/1/10,other,CO
31388,16000,10.99%,3/1/10,debt_consolidation,CO
31389,18000,10.25%,4/1/10,debt_consolidation,CA
31390,10000,15.70%,3/1/10,credit_card,NY
31391,18000,13.85%,4/1/10,other,MD
31392,6000,7.14%,3/1/10,major_purchase,OR
31393,10000,7.51%,3/1/10,wedding,TX
31394,3000,7.88%,3/1/10,small_business,PA
31395,7000,10.62%,3/1/10,major_purchase,FL
31396,4500,7.14%,3/1/10,other,GA
31397,21000,19.41%,3/1/10,debt_consolidation,MA
31398,8000,7.51%,3/1/10,home_improvement,CA
31399,12000,10.99%,4/1/10,other,CA
31400,16000,13.11%,4/1/10,debt_consolidation,TX
31401,8500,13.48%,3/1/10,debt_consolidation,AL
31402,14500,12.73%,3/1/10,debt_consolidation,RI
31403,20000,13.11%,4/1/10,debt_consolidation,TX
31404,3500,10.25%,3/1/10,other,NY
31405,6250,10.25%,3/1/10,debt_consolidation,FL
31406,18000,17.19%,3/1/10,debt_consolidation,GA
31407,8000,17.93%,3/1/10,debt_consolidation,NJ
31408,2000,11.36%,3/1/10,debt_consolidation,TX
31409,7500,10.99%,3/1/10,home_improvement,TX
31410,3000,11.36%,3/1/10,other,WY
31411,15600,15.70%,4/1/10,other,CO
31412,25000,15.33%,4/1/10,debt_consolidation,MD
31413,15000,9.88%,4/1/10,wedding,NY
31414,18000,10.99%,3/1/10,home_improvement,TX
31415,6000,6.76%,3/1/10,other,MA
31416,3500,7.51%,3/1/10,other,OH
31417,7500,10.25%,3/1/10,debt_consolidation,CA
31418,4800,12.73%,3/1/10,debt_consolidation,TX
31419,15000,14.22%,4/1/10,other,NY
31420,6000,7.14%,3/1/10,small_business,WI
31421,5000,11.36%,3/1/10,major_purchase,MI
31422,3500,7.88%,3/1/10,debt_consolidation,CA
31423,5000,7.51%,3/1/10,other,NY
31424,14400,13.85%,3/1/10,debt_consolidation,VA
31425,10000,15.33%,3/1/10,wedding,TX
31426,6000,10.99%,3/1/10,debt_consolidation,OK
31427,10750,10.25%,3/1/10,debt_consolidation,UT
31428,10000,7.88%,3/1/10,wedding,NY
31429,20000,10.25%,4/1/10,debt_consolidation,NJ
31430,7750,7.51%,3/1/10,small_business,FL
31431,24250,14.22%,4/1/10,debt_consolidation,CA
31432,13000,10.62%,3/1/10,debt_consolidation,NV
31433,25000,11.36%,4/1/10,credit_card,MA
31434,15000,10.25%,3/1/10,debt_consolidation,GA
31435,20000,11.36%,4/1/10,debt_consolidation,FL
31436,10000,10.25%,3/1/10,small_business,MO
31437,2000,7.88%,3/1/10,small_business,CA
31438,2400,10.99%,3/1/10,other,GA
31439,10000,7.14%,3/1/10,vacation,NJ
31440,6000,12.73%,3/1/10,other,VA
31441,6000,14.22%,3/1/10,other,NJ
31442,4800,7.88%,3/1/10,debt_consolidation,VA
31443,12500,10.25%,3/1/10,debt_consolidation,CO
31444,5000,15.70%,4/1/10,medical,CA
31445,2000,10.99%,3/1/10,major_purchase,MA
31446,10000,9.88%,3/1/10,debt_consolidation,WI
31447,6400,7.51%,3/1/10,other,AZ
31448,5000,6.76%,3/1/10,other,CA
31449,12000,10.62%,3/1/10,debt_consolidation,DC
31450,12000,13.11%,3/1/10,debt_consolidation,CA
31451,4800,14.22%,3/1/10,car,FL
31452,13000,9.88%,3/1/10,debt_consolidation,NY
31453,6500,6.76%,3/1/10,credit_card,VA
31454,2400,14.96%,3/1/10,credit_card,VA
31455,1000,11.36%,3/1/10,educational,UT
31456,7000,14.96%,3/1/10,debt_consolidation,OH
31457,7000,7.51%,3/1/10,home_improvement,TX
31458,21250,15.70%,3/1/10,debt_consolidation,MI
31459,8500,10.62%,3/1/10,debt_consolidation,KY
31460,8500,7.51%,3/1/10,home_improvement,OH
31461,7000,12.73%,3/1/10,debt_consolidation,TX
31462,6000,7.88%,3/1/10,other,FL
31463,5000,11.36%,3/1/10,debt_consolidation,OH
31464,7500,12.73%,3/1/10,debt_consolidation,WA
31465,5000,10.62%,3/1/10,home_improvement,NJ
31466,1800,6.76%,3/1/10,credit_card,IL
31467,9600,13.48%,3/1/10,medical,TX
31468,5000,12.73%,3/1/10,debt_consolidation,MD
31469,12000,14.22%,3/1/10,small_business,GA
31470,25000,10.99%,3/1/10,debt_consolidation,FL
31471,12000,11.36%,3/1/10,debt_consolidation,VA
31472,4200,13.11%,3/1/10,other,TX
31473,2500,14.22%,3/1/10,other,CA
31474,16000,15.70%,3/1/10,credit_card,CA
31475,15000,10.62%,3/1/10,credit_card,CT
31476,14500,14.59%,3/1/10,debt_consolidation,NY
31477,4000,13.48%,3/1/10,other,CA
31478,14000,7.88%,3/1/10,credit_card,MA
31479,3200,7.88%,3/1/10,credit_card,VA
31480,6000,15.33%,3/1/10,wedding,CA
31481,14000,7.88%,3/1/10,small_business,FL
31482,16000,13.85%,3/1/10,credit_card,CA
31483,10000,16.82%,3/1/10,other,AL
31484,20000,10.62%,3/1/10,credit_card,CA
31485,7000,10.99%,3/1/10,credit_card,FL
31486,10000,16.82%,3/1/10,debt_consolidation,FL
31487,10000,13.48%,3/1/10,debt_consolidation,CO
31488,3300,10.99%,3/1/10,car,NM
31489,24250,10.62%,3/1/10,small_business,VA
31490,8000,10.62%,3/1/10,debt_consolidation,WI
31491,22000,10.25%,3/1/10,major_purchase,GA
31492,20000,13.48%,3/1/10,small_business,TX
31493,9600,13.48%,3/1/10,other,CA
31494,9000,7.88%,3/1/10,credit_card,GA
31495,8500,9.88%,3/1/10,credit_card,HI
31496,3250,12.73%,3/1/10,debt_consolidation,FL
31497,8500,7.14%,3/1/10,credit_card,WA
31498,14000,10.62%,3/1/10,car,VA
31499,2000,13.48%,3/1/10,major_purchase,AZ
31500,10000,14.22%,3/1/10,debt_consolidation,FL
31501,6400,13.11%,3/1/10,car,WI
31502,16000,12.73%,3/1/10,debt_consolidation,IL
31503,18000,13.48%,3/1/10,credit_card,MI
31504,7000,13.85%,3/1/10,other,NY
31505,4000,7.14%,3/1/10,credit_card,CA
31506,25000,10.99%,3/1/10,moving,FL
31507,15000,15.33%,3/1/10,credit_card,TX
31508,18000,14.96%,3/1/10,credit_card,CA
31509,7200,7.14%,3/1/10,debt_consolidation,MD
31510,10000,13.48%,3/1/10,debt_consolidation,PA
31511,11500,7.88%,3/1/10,credit_card,CO
31512,3000,7.88%,3/1/10,debt_consolidation,CA
31513,8000,9.88%,3/1/10,debt_consolidation,IL
31514,6500,10.99%,3/1/10,other,GA
31515,6250,16.82%,3/1/10,debt_consolidation,CO
31516,21250,10.25%,3/1/10,credit_card,MA
31517,15000,13.48%,3/1/10,debt_consolidation,NY
31518,2000,14.22%,3/1/10,home_improvement,IL
31519,15000,10.62%,3/1/10,debt_consolidation,GA
31520,12000,10.62%,3/1/10,debt_consolidation,GA
31521,10000,13.48%,3/1/10,debt_consolidation,CT
31522,10000,7.14%,3/1/10,home_improvement,OH
31523,7000,12.73%,3/1/10,debt_consolidation,IL
31524,18000,7.88%,3/1/10,debt_consolidation,GA
31525,14500,13.85%,3/1/10,debt_consolidation,CA
31526,24000,10.62%,3/1/10,credit_card,CA
31527,2500,9.88%,3/1/10,major_purchase,FL
31528,15000,10.99%,3/1/10,credit_card,OH
31529,3000,17.93%,3/1/10,other,CA
31530,18000,13.11%,3/1/10,debt_consolidation,NJ
31531,10000,12.73%,3/1/10,debt_consolidation,NJ
31532,20000,17.56%,3/1/10,other,WA
31533,16000,7.88%,3/1/10,debt_consolidation,TX
31534,12800,13.11%,3/1/10,debt_consolidation,IL
31535,22000,10.99%,3/1/10,debt_consolidation,DC
31536,16750,7.88%,3/1/10,medical,TX
31537,24250,13.85%,3/1/10,debt_consolidation,MA
31538,9250,13.11%,3/1/10,debt_consolidation,GA
31539,11200,7.14%,3/1/10,debt_consolidation,NH
31540,25000,14.59%,3/1/10,debt_consolidation,VA
31541,4000,13.48%,3/1/10,other,TX
31542,25000,14.59%,3/1/10,debt_consolidation,MD
31543,6000,11.36%,3/1/10,home_improvement,OR
31544,5550,11.36%,3/1/10,car,MA
31545,6000,10.25%,3/1/10,credit_card,NJ
31546,13500,10.99%,3/1/10,debt_consolidation,NV
31547,12500,13.11%,3/1/10,debt_consolidation,MO
31548,25000,12.73%,3/1/10,debt_consolidation,VA
31549,7000,7.88%,3/1/10,debt_consolidation,MO
31550,12000,13.48%,3/1/10,debt_consolidation,FL
31551,3000,12.73%,3/1/10,other,WY
31552,3000,14.96%,3/1/10,other,PA
31553,8400,7.88%,3/1/10,debt_consolidation,MA
31554,15000,7.88%,3/1/10,debt_consolidation,CA
31555,3500,16.07%,3/1/10,major_purchase,CT
31556,16000,10.62%,3/1/10,credit_card,NY
31557,5500,12.73%,3/1/10,other,KY
31558,11000,7.51%,3/1/10,debt_consolidation,MA
31559,10700,14.22%,3/1/10,credit_card,NY
31560,6000,13.11%,3/1/10,other,NJ
31561,8400,7.88%,3/1/10,credit_card,WA
31562,13000,12.73%,3/1/10,debt_consolidation,CO
31563,15000,10.25%,3/1/10,credit_card,WA
31564,10000,9.88%,3/1/10,debt_consolidation,NY
31565,12000,10.62%,3/1/10,other,NH
31566,8250,11.36%,3/1/10,debt_consolidation,WA
31567,8000,7.88%,3/1/10,debt_consolidation,OH
31568,6000,10.99%,3/1/10,credit_card,VA
31569,12000,7.88%,3/1/10,wedding,CA
31570,10000,10.99%,3/1/10,home_improvement,GA
31571,8550,10.25%,3/1/10,debt_consolidation,CA
31572,6500,10.99%,3/1/10,debt_consolidation,OR
31573,6400,9.88%,3/1/10,house,TX
31574,25000,15.70%,3/1/10,debt_consolidation,CA
31575,5000,7.88%,3/1/10,moving,MO
31576,10000,7.51%,3/1/10,debt_consolidation,WI
31577,11000,7.88%,3/1/10,credit_card,FL
31578,10000,9.88%,3/1/10,major_purchase,WA
31579,6000,14.59%,3/1/10,moving,NY
31580,18500,10.99%,3/1/10,home_improvement,FL
31581,20000,12.73%,3/1/10,other,CA
31582,2800,10.25%,3/1/10,credit_card,CA
31583,2500,14.59%,3/1/10,debt_consolidation,CA
31584,21600,13.85%,3/1/10,debt_consolidation,MD
31585,17600,13.48%,3/1/10,credit_card,WA
31586,5000,14.59%,3/1/10,small_business,NY
31587,9000,15.33%,3/1/10,major_purchase,NY
31588,13750,14.22%,3/1/10,debt_consolidation,VA
31589,1750,12.73%,3/1/10,other,VA
31590,10000,10.99%,3/1/10,major_purchase,CT
31591,11000,11.36%,3/1/10,debt_consolidation,GA
31592,24250,11.36%,3/1/10,credit_card,MD
31593,6525,16.07%,3/1/10,other,MD
31594,10000,17.93%,3/1/10,debt_consolidation,MI
31595,3000,12.73%,3/1/10,credit_card,CA
31596,10000,10.62%,4/1/10,other,TX
31597,14500,7.88%,3/1/10,debt_consolidation,TX
31598,7000,13.48%,3/1/10,debt_consolidation,VA
31599,2500,6.39%,3/1/10,home_improvement,CO
31600,9000,10.25%,3/1/10,medical,CA
31601,13000,7.88%,3/1/10,debt_consolidation,MN
31602,1200,13.11%,3/1/10,debt_consolidation,TX
31603,24000,10.25%,3/1/10,debt_consolidation,MD
31604,15000,9.88%,3/1/10,debt_consolidation,NY
31605,21000,11.36%,3/1/10,other,CA
31606,9000,10.99%,3/1/10,debt_consolidation,CA
31607,8000,16.07%,3/1/10,medical,SC
31608,22000,13.11%,3/1/10,debt_consolidation,NJ
31609,3000,10.99%,3/1/10,debt_consolidation,SC
31610,7500,10.62%,3/1/10,major_purchase,NY
31611,10000,12.73%,3/1/10,credit_card,TX
31612,10000,12.73%,3/1/10,debt_consolidation,NY
31613,14500,7.88%,3/1/10,home_improvement,CA
31614,16000,10.25%,3/1/10,debt_consolidation,MO
31615,17500,13.85%,3/1/10,credit_card,CA
31616,6000,12.73%,3/1/10,major_purchase,PA
31617,10000,7.14%,3/1/10,home_improvement,IL
31618,1600,9.88%,3/1/10,small_business,IL
31619,15000,9.88%,3/1/10,debt_consolidation,TX
31620,5000,11.36%,3/1/10,debt_consolidation,DC
31621,6500,12.73%,3/1/10,debt_consolidation,NY
31622,10000,14.59%,3/1/10,debt_consolidation,OH
31623,20000,17.93%,3/1/10,home_improvement,MA
31624,3000,16.82%,3/1/10,other,AZ
31625,8000,9.88%,3/1/10,debt_consolidation,NY
31626,11200,14.22%,3/1/10,credit_card,MI
31627,4000,12.73%,3/1/10,debt_consolidation,CA
31628,6600,10.99%,3/1/10,credit_card,DC
31629,4500,7.88%,3/1/10,debt_consolidation,NJ
31630,6000,10.25%,3/1/10,home_improvement,MI
31631,10000,7.88%,3/1/10,credit_card,NJ
31632,6000,9.88%,3/1/10,debt_consolidation,NY
31633,6000,14.22%,3/1/10,car,MO
